times,series,type,obj_id,color,x,y,z,angle
39,2,pedestrian,man22,black,27.703,15.174,0,0
39,2,pedestrian,man23,white,30.139,-14.677,0,3.141593
39,2,pedestrian,man25,white,-27.096,-29.578,0,1.570796
39,2,pedestrian,man26,pink,-25.916,-27.519,0,1.570796
40,0,vehicle,car8,gray,-46.708,-7.202,0,1.570796
40,0,vehicle,car9,black,-47.288,-2.696,0,1.570796
40,0,vehicle,car18,yellow,-52.397,-7.202,0,1.570796
40,0,vehicle,car19,cyan,36.525,8.406,0,-1.570796
40,0,vehicle,car20,yellow,36.823,3.24,0,-1.570796
40,0,vehicle,car21,white,21.534,-12.616,0,1.919862
40,0,vehicle,car21,white,21.534,-12.616,0,1.919862
40,0,vehicle,car23,yellow,-18.928,63.374,0,0
40,0,vehicle,car24,black,41.992,8.747,0,-1.570796
40,0,vehicle,car25,gray,42.906,3.24,0,-1.570796
40,0,vehicle,car44,white,9.495,-37.375,0,3.141593
40,0,vehicle,car46,black,4.15,-43.86,0,3.141593
40,0,vehicle,car42,red,-0.742,-38.309,0,3.141593
40,0,vehicle,car45,black,4.15,-38.261,0,3.141593
40,0,vehicle,car36,blue,-12.689,9.933,0,0
40,0,vehicle,car37,orange,-18.143,47.43,0,0
40,0,vehicle,car38,green,-8.148,-3.702,0,0
40,0,vehicle,car39,pink,-18.143,-41.578,0,0
40,0,vehicle,car40,red,-12.689,-30.973,0,0
40,0,vehicle,car48,white,9.495,-44.51,0,3.141593
40,0,traffic_light,biglights3,red,-30.389,-19.077,0,1.570796
40,0,traffic_light,renlights3,red,-30.389,-19.077,0,1.570796
40,0,traffic_light,renlights4,red,-30.389,-19.077,0,1.570796
40,0,traffic_light,biglights4,red,-30.389,-19.077,0,1.570796
40,0,traffic_light,renlights1,red,-30.389,-19.077,0,1.570796
40,0,traffic_light,renlights2,red,-30.389,-19.077,0,1.570796
40,0,traffic_light,biglights2,green,-30.389,-19.077,0,1.570796
40,0,traffic_light,renlights7,green,-30.389,-19.077,0,1.570796
40,0,traffic_light,renlights8,green,-30.389,-19.077,0,1.570796
40,0,traffic_light,renlights5,red,-30.389,-19.077,0,1.570796
40,0,traffic_light,renlights6,red,-30.389,-19.077,0,1.570796
40,0,traffic_light,biglights1,red,-30.389,-19.077,0,1.570796
40,0,pedestrian,man17,white,-41.146,-11.524,0,0
40,0,pedestrian,man21,blue,26.28,-14.677,0,3.141593
40,0,pedestrian,man22,black,27.703,15.174,0,0
40,0,pedestrian,man23,white,30.139,-14.677,0,3.141593
40,0,pedestrian,man25,white,-27.096,-29.578,0,1.570796
40,0,pedestrian,man26,pink,-25.916,-27.519,0,1.570796
40,1,vehicle,car8,gray,-46.708,-7.202,0,1.570796
40,1,vehicle,car9,black,-47.288,-2.696,0,1.570796
40,1,vehicle,car18,yellow,-52.397,-7.202,0,1.570796
40,1,vehicle,car19,cyan,36.525,8.406,0,-1.570796
40,1,vehicle,car20,yellow,36.823,3.24,0,-1.570796
40,1,vehicle,car21,white,22.961,-12.936,0,1.803507
40,1,vehicle,car23,yellow,-18.977,61.449,0,0
40,1,vehicle,car24,black,41.992,8.747,0,-1.570796
40,1,vehicle,car25,gray,42.906,3.24,0,-1.570796
40,1,vehicle,car44,white,9.495,-37.375,0,3.141593
40,1,vehicle,car46,black,4.15,-43.86,0,3.141593
40,1,vehicle,car42,red,-0.742,-38.309,0,3.141593
40,1,vehicle,car45,black,4.15,-38.261,0,3.141593
40,1,vehicle,car36,blue,-12.689,5.388,0,0
40,1,vehicle,car37,orange,-18.143,41.748,0,0
40,1,vehicle,car38,green,-8.148,-8.247,0,0
40,1,vehicle,car39,pink,-18.143,-46.628,0,0
40,1,vehicle,car40,red,-12.689,-35.518,0,0
40,1,vehicle,car48,white,9.495,-44.51,0,3.141593
40,1,traffic_light,biglights3,red,-30.389,-19.077,0,1.570796
40,1,traffic_light,renlights3,red,-30.389,-19.077,0,1.570796
40,1,traffic_light,renlights4,red,-30.389,-19.077,0,1.570796
40,1,traffic_light,biglights4,red,-30.389,-19.077,0,1.570796
40,1,traffic_light,renlights1,red,-30.389,-19.077,0,1.570796
40,1,traffic_light,renlights2,red,-30.389,-19.077,0,1.570796
40,1,traffic_light,biglights2,green,-30.389,-19.077,0,1.570796
40,1,traffic_light,renlights7,green,-30.389,-19.077,0,1.570796
40,1,traffic_light,renlights8,green,-30.389,-19.077,0,1.570796
40,1,traffic_light,renlights5,red,-30.389,-19.077,0,1.570796
40,1,traffic_light,renlights6,red,-30.389,-19.077,0,1.570796
40,1,traffic_light,biglights1,red,-30.389,-19.077,0,1.570796
40,1,pedestrian,man17,white,-41.146,-12.489,0,0
40,1,pedestrian,man21,blue,26.28,-14.677,0,3.141593
40,1,pedestrian,man22,black,27.703,15.174,0,0
40,1,pedestrian,man23,white,30.139,-14.677,0,3.141593
40,1,pedestrian,man25,white,-27.096,-29.578,0,1.570796
40,1,pedestrian,man26,pink,-25.916,-27.519,0,1.570796
40,2,vehicle,car8,gray,-46.708,-7.202,0,1.570796
40,2,vehicle,car9,black,-47.288,-2.696,0,1.570796
40,2,vehicle,car18,yellow,-52.397,-7.202,0,1.570796
40,2,vehicle,car19,cyan,36.525,8.406,0,-1.570796
40,2,vehicle,car20,yellow,36.823,3.24,0,-1.570796
40,2,vehicle,car21,white,24.417,-12.806,0,1.687152
40,2,vehicle,car23,yellow,-19.027,59.524,0,0
40,2,vehicle,car24,black,41.992,8.747,0,-1.570796
40,2,vehicle,car25,gray,42.906,3.24,0,-1.570796
40,2,vehicle,car44,white,9.495,-37.375,0,3.141593
40,2,vehicle,car46,black,4.15,-43.86,0,3.141593
40,2,vehicle,car42,red,-0.742,-38.309,0,3.141593
40,2,vehicle,car45,black,4.15,-38.261,0,3.141593
40,2,vehicle,car36,blue,-12.689,0.843,0,0
40,2,vehicle,car37,orange,-18.143,36.067,0,0
40,2,vehicle,car38,green,-8.148,-12.793,0,0
40,2,vehicle,car39,pink,-18.143,-51.678,0,0
40,2,vehicle,car40,red,-12.689,-40.063,0,0
40,2,vehicle,car48,white,9.495,-44.51,0,3.141593
40,2,traffic_light,biglights3,red,-30.389,-19.077,0,1.570796
40,2,traffic_light,renlights3,red,-30.389,-19.077,0,1.570796
40,2,traffic_light,renlights4,red,-30.389,-19.077,0,1.570796
40,2,traffic_light,biglights4,red,-30.389,-19.077,0,1.570796
40,2,traffic_light,renlights1,red,-30.389,-19.077,0,1.570796
40,2,traffic_light,renlights2,red,-30.389,-19.077,0,1.570796
40,2,traffic_light,biglights2,green,-30.389,-19.077,0,1.570796
40,2,traffic_light,renlights7,green,-30.389,-19.077,0,1.570796
40,2,traffic_light,renlights8,green,-30.389,-19.077,0,1.570796
40,2,traffic_light,renlights5,red,-30.389,-19.077,0,1.570796
40,2,traffic_light,renlights6,red,-30.389,-19.077,0,1.570796
40,2,traffic_light,biglights1,red,-30.389,-19.077,0,1.570796
40,2,pedestrian,man17,white,-41.146,-13.454,0,0
40,2,pedestrian,man21,blue,26.28,-14.677,0,3.141593
40,2,pedestrian,man22,black,27.703,15.174,0,0
40,2,pedestrian,man23,white,30.139,-14.677,0,3.141593
40,2,pedestrian,man25,white,-27.096,-29.578,0,1.570796
40,2,pedestrian,man26,pink,-25.916,-27.519,0,1.570796
41,0,vehicle,car8,gray,-46.708,-7.202,0,1.570796
41,0,vehicle,car9,black,-47.288,-2.696,0,1.570796
41,0,vehicle,car18,yellow,-52.397,-7.202,0,1.570796
41,0,vehicle,car19,cyan,36.525,8.406,0,-1.570796
41,0,vehicle,car20,yellow,36.823,3.24,0,-1.570796
41,0,vehicle,car21,white,25.765,-12.24,0,1.570796
41,0,vehicle,car21,white,25.765,-12.24,0,1.570796
41,0,vehicle,car23,yellow,-19.076,57.599,0,0
41,0,vehicle,car23,yellow,-19.076,57.599,0,0
41,0,vehicle,car24,black,41.992,8.747,0,-1.570796
41,0,vehicle,car25,gray,42.906,3.24,0,-1.570796
41,0,vehicle,car44,white,9.495,-37.375,0,3.141593
41,0,vehicle,car46,black,4.15,-43.86,0,3.141593
41,0,vehicle,car42,red,-0.742,-38.309,0,3.141593
41,0,vehicle,car45,black,4.15,-38.261,0,3.141593
41,0,vehicle,car36,blue,-12.689,-3.702,0,0
41,0,vehicle,car37,orange,-18.143,30.386,0,0
41,0,vehicle,car38,green,-8.148,-17.338,0,0
41,0,vehicle,car39,pink,-18.143,-56.728,0,0
41,0,vehicle,car40,red,-12.689,-44.608,0,0
41,0,vehicle,car48,white,9.495,-44.51,0,3.141593
41,0,traffic_light,biglights3,red,-30.389,-19.077,0,1.570796
41,0,traffic_light,renlights3,red,-30.389,-19.077,0,1.570796
41,0,traffic_light,renlights4,red,-30.389,-19.077,0,1.570796
41,0,traffic_light,biglights4,red,-30.389,-19.077,0,1.570796
41,0,traffic_light,renlights1,red,-30.389,-19.077,0,1.570796
41,0,traffic_light,renlights2,red,-30.389,-19.077,0,1.570796
41,0,traffic_light,biglights2,green,-30.389,-19.077,0,1.570796
41,0,traffic_light,renlights7,green,-30.389,-19.077,0,1.570796
41,0,traffic_light,renlights8,green,-30.389,-19.077,0,1.570796
41,0,traffic_light,renlights5,red,-30.389,-19.077,0,1.570796
41,0,traffic_light,renlights6,red,-30.389,-19.077,0,1.570796
41,0,traffic_light,biglights1,red,-30.389,-19.077,0,1.570796
41,0,pedestrian,man21,blue,26.28,-14.677,0,3.141593
41,0,pedestrian,man22,black,27.703,15.174,0,0
41,0,pedestrian,man23,white,30.139,-14.677,0,3.141593
41,0,pedestrian,man25,white,-27.096,-29.578,0,1.570796
41,0,pedestrian,man26,pink,-25.916,-27.519,0,1.570796
41,1,vehicle,car8,gray,-46.708,-7.202,0,1.570796
41,1,vehicle,car9,black,-47.288,-2.696,0,1.570796
41,1,vehicle,car18,yellow,-52.397,-7.202,0,1.570796
41,1,vehicle,car19,cyan,36.525,8.406,0,-1.570796
41,1,vehicle,car20,yellow,36.823,3.24,0,-1.570796
41,1,vehicle,car21,white,29.292,-12.24,0,1.570796
41,1,vehicle,car23,yellow,-19.587,56.215,0,-0.046542
41,1,vehicle,car24,black,41.992,8.747,0,-1.570796
41,1,vehicle,car25,gray,42.906,3.24,0,-1.570796
41,1,vehicle,car44,white,9.495,-37.375,0,3.141593
41,1,vehicle,car46,black,4.15,-43.86,0,3.141593
41,1,vehicle,car42,red,-0.742,-38.309,0,3.141593
41,1,vehicle,car45,black,4.15,-38.261,0,3.141593
41,1,vehicle,car36,blue,-12.689,-8.247,0,0
41,1,vehicle,car37,orange,-18.143,24.704,0,0
41,1,vehicle,car38,green,-8.148,-21.883,0,0
41,1,vehicle,car39,pink,-18.143,-61.779,0,0
41,1,vehicle,car40,red,-12.689,-49.153,0,0
41,1,vehicle,car48,white,9.495,-44.51,0,3.141593
41,1,traffic_light,biglights3,red,-30.389,-19.077,0,1.570796
41,1,traffic_light,renlights3,red,-30.389,-19.077,0,1.570796
41,1,traffic_light,renlights4,red,-30.389,-19.077,0,1.570796
41,1,traffic_light,biglights4,red,-30.389,-19.077,0,1.570796
41,1,traffic_light,renlights1,red,-30.389,-19.077,0,1.570796
41,1,traffic_light,renlights2,red,-30.389,-19.077,0,1.570796
41,1,traffic_light,biglights2,green,-30.389,-19.077,0,1.570796
41,1,traffic_light,renlights7,green,-30.389,-19.077,0,1.570796
41,1,traffic_light,renlights8,green,-30.389,-19.077,0,1.570796
41,1,traffic_light,renlights5,red,-30.389,-19.077,0,1.570796
41,1,traffic_light,renlights6,red,-30.389,-19.077,0,1.570796
41,1,traffic_light,biglights1,red,-30.389,-19.077,0,1.570796
41,1,pedestrian,man21,blue,26.28,-14.677,0,3.141593
41,1,pedestrian,man22,black,27.703,15.174,0,0
41,1,pedestrian,man23,white,30.139,-14.677,0,3.141593
41,1,pedestrian,man25,white,-27.096,-29.578,0,1.570796
41,1,pedestrian,man26,pink,-25.916,-27.519,0,1.570796
41,2,vehicle,car8,gray,-46.708,-7.202,0,1.570796
41,2,vehicle,car9,black,-47.288,-2.696,0,1.570796
41,2,vehicle,car18,yellow,-52.397,-7.202,0,1.570796
41,2,vehicle,car19,cyan,36.525,8.406,0,-1.570796
41,2,vehicle,car20,yellow,36.823,3.24,0,-1.570796
41,2,vehicle,car21,white,32.818,-12.24,0,1.570796
41,2,vehicle,car23,yellow,-20.099,54.831,0,-0.093084
41,2,vehicle,car24,black,41.992,8.747,0,-1.570796
41,2,vehicle,car25,gray,42.906,3.24,0,-1.570796
41,2,vehicle,car44,white,9.495,-37.375,0,3.141593
41,2,vehicle,car46,black,4.15,-43.86,0,3.141593
41,2,vehicle,car42,red,-0.742,-38.309,0,3.141593
41,2,vehicle,car45,black,4.15,-38.261,0,3.141593
41,2,vehicle,car36,blue,-12.689,-12.793,0,0
41,2,vehicle,car37,orange,-18.143,19.023,0,0
41,2,vehicle,car38,green,-8.148,-26.428,0,0
41,2,vehicle,car39,pink,-18.143,-66.829,0,0
41,2,vehicle,car40,red,-12.689,-53.698,0,0
41,2,vehicle,car48,white,9.495,-44.51,0,3.141593
41,2,traffic_light,biglights3,red,-30.389,-19.077,0,1.570796
41,2,traffic_light,renlights3,red,-30.389,-19.077,0,1.570796
41,2,traffic_light,renlights4,red,-30.389,-19.077,0,1.570796
41,2,traffic_light,biglights4,red,-30.389,-19.077,0,1.570796
41,2,traffic_light,renlights1,red,-30.389,-19.077,0,1.570796
41,2,traffic_light,renlights2,red,-30.389,-19.077,0,1.570796
41,2,traffic_light,biglights2,green,-30.389,-19.077,0,1.570796
41,2,traffic_light,renlights7,green,-30.389,-19.077,0,1.570796
41,2,traffic_light,renlights8,green,-30.389,-19.077,0,1.570796
41,2,traffic_light,renlights5,red,-30.389,-19.077,0,1.570796
41,2,traffic_light,renlights6,red,-30.389,-19.077,0,1.570796
41,2,traffic_light,biglights1,red,-30.389,-19.077,0,1.570796
41,2,pedestrian,man21,blue,26.28,-14.677,0,3.141593
41,2,pedestrian,man22,black,27.703,15.174,0,0
41,2,pedestrian,man23,white,30.139,-14.677,0,3.141593
41,2,pedestrian,man25,white,-27.096,-29.578,0,1.570796
41,2,pedestrian,man26,pink,-25.916,-27.519,0,1.570796
42,0,vehicle,car8,gray,-46.708,-7.202,0,1.570796
42,0,vehicle,car9,black,-47.288,-2.696,0,1.570796
42,0,vehicle,car18,yellow,-52.397,-7.202,0,1.570796
42,0,vehicle,car19,cyan,36.525,8.406,0,-1.570796
42,0,vehicle,car20,yellow,36.823,3.24,0,-1.570796
42,0,vehicle,car21,white,36.345,-12.24,0,1.570796
42,0,vehicle,car23,yellow,-20.61,53.447,0,-0.139626
42,0,vehicle,car23,yellow,-20.61,53.447,0,-0.139626
42,0,vehicle,car24,black,41.992,8.747,0,-1.570796
42,0,vehicle,car25,gray,42.906,3.24,0,-1.570796
42,0,vehicle,car44,white,9.495,-37.375,0,3.141593
42,0,vehicle,car46,black,4.15,-43.86,0,3.141593
42,0,vehicle,car42,red,-0.742,-38.309,0,3.141593
42,0,vehicle,car45,black,4.15,-38.261,0,3.141593
42,0,vehicle,car36,blue,-12.689,-17.338,0,0
42,0,vehicle,car37,orange,-18.143,13.342,0,0
42,0,vehicle,car38,green,-8.148,-30.973,0,0
42,0,vehicle,car40,red,-12.689,-58.243,0,0
42,0,vehicle,car48,white,9.495,-44.51,0,3.141593
42,0,traffic_light,biglights3,red,-30.389,-19.077,0,1.570796
42,0,traffic_light,renlights3,red,-30.389,-19.077,0,1.570796
42,0,traffic_light,renlights4,red,-30.389,-19.077,0,1.570796
42,0,traffic_light,biglights4,red,-30.389,-19.077,0,1.570796
42,0,traffic_light,renlights1,red,-30.389,-19.077,0,1.570796
42,0,traffic_light,renlights2,red,-30.389,-19.077,0,1.570796
42,0,traffic_light,biglights2,green,-30.389,-19.077,0,1.570796
42,0,traffic_light,renlights7,green,-30.389,-19.077,0,1.570796
42,0,traffic_light,renlights8,green,-30.389,-19.077,0,1.570796
42,0,traffic_light,renlights5,red,-30.389,-19.077,0,1.570796
42,0,traffic_light,renlights6,red,-30.389,-19.077,0,1.570796
42,0,traffic_light,biglights1,red,-30.389,-19.077,0,1.570796
42,0,pedestrian,man21,blue,26.28,-14.677,0,3.141593
42,0,pedestrian,man22,black,27.703,15.174,0,0
42,0,pedestrian,man23,white,30.139,-14.677,0,3.141593
42,0,pedestrian,man25,white,-27.096,-29.578,0,1.570796
42,0,pedestrian,man26,pink,-25.916,-27.519,0,1.570796
42,0,pedestrian,man27,pink,17.608,-27.519,0,-1.570796
42,1,vehicle,car8,gray,-46.708,-7.202,0,1.570796
42,1,vehicle,car9,black,-47.288,-2.696,0,1.570796
42,1,vehicle,car18,yellow,-52.397,-7.202,0,1.570796
42,1,vehicle,car19,cyan,36.525,8.406,0,-1.570796
42,1,vehicle,car20,yellow,36.823,3.24,0,-1.570796
42,1,vehicle,car21,white,39.872,-12.24,0,1.570796
42,1,vehicle,car23,yellow,-21.089,51.857,0,-0.093084
42,1,vehicle,car24,black,41.992,8.747,0,-1.570796
42,1,vehicle,car25,gray,42.906,3.24,0,-1.570796
42,1,vehicle,car44,white,9.495,-37.375,0,3.141593
42,1,vehicle,car46,black,4.15,-43.86,0,3.141593
42,1,vehicle,car42,red,-0.742,-38.309,0,3.141593
42,1,vehicle,car45,black,4.15,-38.261,0,3.141593
42,1,vehicle,car36,blue,-12.689,-21.883,0,0
42,1,vehicle,car37,orange,-18.143,7.66,0,0
42,1,vehicle,car38,green,-8.148,-35.518,0,0
42,1,vehicle,car40,red,-12.689,-62.789,0,0
42,1,vehicle,car48,white,9.495,-44.51,0,3.141593
42,1,traffic_light,biglights3,red,-30.389,-19.077,0,1.570796
42,1,traffic_light,renlights3,red,-30.389,-19.077,0,1.570796
42,1,traffic_light,renlights4,red,-30.389,-19.077,0,1.570796
42,1,traffic_light,biglights4,red,-30.389,-19.077,0,1.570796
42,1,traffic_light,renlights1,red,-30.389,-19.077,0,1.570796
42,1,traffic_light,renlights2,red,-30.389,-19.077,0,1.570796
42,1,traffic_light,biglights2,green,-30.389,-19.077,0,1.570796
42,1,traffic_light,renlights7,green,-30.389,-19.077,0,1.570796
42,1,traffic_light,renlights8,green,-30.389,-19.077,0,1.570796
42,1,traffic_light,renlights5,red,-30.389,-19.077,0,1.570796
42,1,traffic_light,renlights6,red,-30.389,-19.077,0,1.570796
42,1,traffic_light,biglights1,red,-30.389,-19.077,0,1.570796
42,1,pedestrian,man21,blue,26.28,-14.677,0,3.141593
42,1,pedestrian,man22,black,27.703,15.174,0,0
42,1,pedestrian,man23,white,30.139,-14.677,0,3.141593
42,1,pedestrian,man25,white,-27.096,-29.578,0,1.570796
42,1,pedestrian,man26,pink,-25.916,-27.519,0,1.570796
42,1,pedestrian,man27,pink,17.608,-27.519,0,-1.570796
42,2,vehicle,car8,gray,-46.708,-7.202,0,1.570796
42,2,vehicle,car9,black,-47.288,-2.696,0,1.570796
42,2,vehicle,car18,yellow,-52.397,-7.202,0,1.570796
42,2,vehicle,car19,cyan,36.525,8.406,0,-1.570796
42,2,vehicle,car20,yellow,36.823,3.24,0,-1.570796
42,2,vehicle,car21,white,43.399,-12.24,0,1.570796
42,2,vehicle,car23,yellow,-21.569,50.267,0,-0.046542
42,2,vehicle,car24,black,41.992,8.747,0,-1.570796
42,2,vehicle,car25,gray,42.906,3.24,0,-1.570796
42,2,vehicle,car44,white,9.495,-37.375,0,3.141593
42,2,vehicle,car46,black,4.15,-43.86,0,3.141593
42,2,vehicle,car42,red,-0.742,-38.309,0,3.141593
42,2,vehicle,car45,black,4.15,-38.261,0,3.141593
42,2,vehicle,car36,blue,-12.689,-26.428,0,0
42,2,vehicle,car37,orange,-18.143,1.979,0,0
42,2,vehicle,car38,green,-8.148,-40.063,0,0
42,2,vehicle,car40,red,-12.689,-67.334,0,0
42,2,vehicle,car48,white,9.495,-44.51,0,3.141593
42,2,traffic_light,biglights3,red,-30.389,-19.077,0,1.570796
42,2,traffic_light,renlights3,red,-30.389,-19.077,0,1.570796
42,2,traffic_light,renlights4,red,-30.389,-19.077,0,1.570796
42,2,traffic_light,biglights4,red,-30.389,-19.077,0,1.570796
42,2,traffic_light,renlights1,red,-30.389,-19.077,0,1.570796
42,2,traffic_light,renlights2,red,-30.389,-19.077,0,1.570796
42,2,traffic_light,biglights2,green,-30.389,-19.077,0,1.570796
42,2,traffic_light,renlights7,green,-30.389,-19.077,0,1.570796
42,2,traffic_light,renlights8,green,-30.389,-19.077,0,1.570796
42,2,traffic_light,renlights5,red,-30.389,-19.077,0,1.570796
42,2,traffic_light,renlights6,red,-30.389,-19.077,0,1.570796
42,2,traffic_light,biglights1,red,-30.389,-19.077,0,1.570796
42,2,pedestrian,man21,blue,26.28,-14.677,0,3.141593
42,2,pedestrian,man22,black,27.703,15.174,0,0
42,2,pedestrian,man23,white,30.139,-14.677,0,3.141593
42,2,pedestrian,man25,white,-27.096,-29.578,0,1.570796
42,2,pedestrian,man26,pink,-25.916,-27.519,0,1.570796
42,2,pedestrian,man27,pink,17.608,-27.519,0,-1.570796
43,0,vehicle,car8,gray,-46.708,-7.202,0,1.570796
43,0,vehicle,car9,black,-47.288,-2.696,0,1.570796
43,0,vehicle,car18,yellow,-52.397,-7.202,0,1.570796
43,0,vehicle,car19,cyan,36.525,8.406,0,-1.570796
43,0,vehicle,car20,yellow,36.823,3.24,0,-1.570796
43,0,vehicle,car21,white,46.926,-12.24,0,1.570796
43,0,vehicle,car23,yellow,-22.048,48.677,0,0
43,0,vehicle,car23,yellow,-22.048,48.677,0,0
43,0,vehicle,car24,black,41.992,8.747,0,-1.570796
43,0,vehicle,car25,gray,42.906,3.24,0,-1.570796
43,0,vehicle,car44,white,9.495,-37.375,0,3.141593
43,0,vehicle,car46,black,4.15,-43.86,0,3.141593
43,0,vehicle,car42,red,-0.742,-38.309,0,3.141593
43,0,vehicle,car45,black,4.15,-38.261,0,3.141593
43,0,vehicle,car36,blue,-12.689,-30.973,0,0
43,0,vehicle,car37,orange,-18.143,-3.702,0,0
43,0,vehicle,car38,green,-8.148,-44.608,0,0
43,0,vehicle,car48,white,9.495,-44.51,0,3.141593
43,0,traffic_light,biglights3,red,-30.389,-19.077,0,1.570796
43,0,traffic_light,renlights3,red,-30.389,-19.077,0,1.570796
43,0,traffic_light,renlights4,red,-30.389,-19.077,0,1.570796
43,0,traffic_light,biglights4,red,-30.389,-19.077,0,1.570796
43,0,traffic_light,renlights1,red,-30.389,-19.077,0,1.570796
43,0,traffic_light,renlights2,red,-30.389,-19.077,0,1.570796
43,0,traffic_light,biglights2,yellow,-30.389,-19.077,0,1.570796
43,0,traffic_light,renlights7,yellow,-30.389,-19.077,0,1.570796
43,0,traffic_light,renlights8,yellow,-30.389,-19.077,0,1.570796
43,0,traffic_light,renlights5,red,-30.389,-19.077,0,1.570796
43,0,traffic_light,renlights6,red,-30.389,-19.077,0,1.570796
43,0,traffic_light,biglights1,red,-30.389,-19.077,0,1.570796
43,0,pedestrian,man21,blue,26.28,-14.677,0,3.141593
43,0,pedestrian,man22,black,27.703,15.174,0,0
43,0,pedestrian,man23,white,30.139,-14.677,0,3.141593
43,0,pedestrian,man24,black,29.274,16.637,0,0
43,0,pedestrian,man25,white,-27.096,-29.578,0,1.570796
43,0,pedestrian,man26,pink,-25.916,-27.519,0,1.570796
43,0,pedestrian,man27,pink,17.608,-27.519,0,-1.570796
43,1,vehicle,car8,gray,-46.708,-7.202,0,1.570796
43,1,vehicle,car9,black,-47.288,-2.696,0,1.570796
43,1,vehicle,car18,yellow,-52.397,-7.202,0,1.570796
43,1,vehicle,car19,cyan,36.525,8.406,0,-1.570796
43,1,vehicle,car20,yellow,36.823,3.24,0,-1.570796
43,1,vehicle,car21,white,50.452,-12.24,0,1.570796
43,1,vehicle,car23,yellow,-22.05,45.701,0,0
43,1,vehicle,car24,black,41.992,8.747,0,-1.570796
43,1,vehicle,car25,gray,42.906,3.24,0,-1.570796
43,1,vehicle,car44,white,9.495,-37.375,0,3.141593
43,1,vehicle,car46,black,4.15,-43.86,0,3.141593
43,1,vehicle,car42,red,-0.742,-38.309,0,3.141593
43,1,vehicle,car45,black,4.15,-38.261,0,3.141593
43,1,vehicle,car36,blue,-12.689,-35.518,0,0
43,1,vehicle,car37,orange,-18.143,-9.384,0,0
43,1,vehicle,car38,green,-8.148,-49.153,0,0
43,1,vehicle,car48,white,9.495,-44.51,0,3.141593
43,1,traffic_light,biglights3,red,-30.389,-19.077,0,1.570796
43,1,traffic_light,renlights3,red,-30.389,-19.077,0,1.570796
43,1,traffic_light,renlights4,red,-30.389,-19.077,0,1.570796
43,1,traffic_light,biglights4,red,-30.389,-19.077,0,1.570796
43,1,traffic_light,renlights1,red,-30.389,-19.077,0,1.570796
43,1,traffic_light,renlights2,red,-30.389,-19.077,0,1.570796
43,1,traffic_light,biglights2,yellow,-30.389,-19.077,0,1.570796
43,1,traffic_light,renlights7,yellow,-30.389,-19.077,0,1.570796
43,1,traffic_light,renlights8,yellow,-30.389,-19.077,0,1.570796
43,1,traffic_light,renlights5,red,-30.389,-19.077,0,1.570796
43,1,traffic_light,renlights6,red,-30.389,-19.077,0,1.570796
43,1,traffic_light,biglights1,red,-30.389,-19.077,0,1.570796
43,1,pedestrian,man21,blue,26.28,-14.677,0,3.141593
43,1,pedestrian,man22,black,27.703,15.174,0,0
43,1,pedestrian,man23,white,30.139,-14.677,0,3.141593
43,1,pedestrian,man24,black,29.274,16.637,0,0
43,1,pedestrian,man25,white,-27.096,-29.578,0,1.570796
43,1,pedestrian,man26,pink,-25.916,-27.519,0,1.570796
43,1,pedestrian,man27,pink,17.608,-27.519,0,-1.570796
43,2,vehicle,car8,gray,-46.708,-7.202,0,1.570796
43,2,vehicle,car9,black,-47.288,-2.696,0,1.570796
43,2,vehicle,car18,yellow,-52.397,-7.202,0,1.570796
43,2,vehicle,car19,cyan,36.525,8.406,0,-1.570796
43,2,vehicle,car20,yellow,36.823,3.24,0,-1.570796
43,2,vehicle,car21,white,53.979,-12.24,0,1.570796
43,2,vehicle,car23,yellow,-22.052,42.725,0,0
43,2,vehicle,car24,black,41.992,8.747,0,-1.570796
43,2,vehicle,car25,gray,42.906,3.24,0,-1.570796
43,2,vehicle,car44,white,9.495,-37.375,0,3.141593
43,2,vehicle,car46,black,4.15,-43.86,0,3.141593
43,2,vehicle,car42,red,-0.742,-38.309,0,3.141593
43,2,vehicle,car45,black,4.15,-38.261,0,3.141593
43,2,vehicle,car36,blue,-12.689,-40.063,0,0
43,2,vehicle,car37,orange,-18.143,-15.065,0,0
43,2,vehicle,car38,green,-8.148,-53.698,0,0
43,2,vehicle,car48,white,9.495,-44.51,0,3.141593
43,2,traffic_light,biglights3,red,-30.389,-19.077,0,1.570796
43,2,traffic_light,renlights3,red,-30.389,-19.077,0,1.570796
43,2,traffic_light,renlights4,red,-30.389,-19.077,0,1.570796
43,2,traffic_light,biglights4,red,-30.389,-19.077,0,1.570796
43,2,traffic_light,renlights1,red,-30.389,-19.077,0,1.570796
43,2,traffic_light,renlights2,red,-30.389,-19.077,0,1.570796
43,2,traffic_light,biglights2,yellow,-30.389,-19.077,0,1.570796
43,2,traffic_light,renlights7,yellow,-30.389,-19.077,0,1.570796
43,2,traffic_light,renlights8,yellow,-30.389,-19.077,0,1.570796
43,2,traffic_light,renlights5,red,-30.389,-19.077,0,1.570796
43,2,traffic_light,renlights6,red,-30.389,-19.077,0,1.570796
43,2,traffic_light,biglights1,red,-30.389,-19.077,0,1.570796
43,2,pedestrian,man21,blue,26.28,-14.677,0,3.141593
43,2,pedestrian,man22,black,27.703,15.174,0,0
43,2,pedestrian,man23,white,30.139,-14.677,0,3.141593
43,2,pedestrian,man24,black,29.274,16.637,0,0
