times,series,type,obj_id,color,longitude,latitude,elevation,heading
48,2,traffic_light,renlights2,red,106.4679594,29.5096164,0.0,90.0
48,2,traffic_light,biglights2,red,106.4679594,29.5096164,0.0,90.0
48,2,traffic_light,renlights7,red,106.4679594,29.5096164,0.0,90.0
48,2,traffic_light,renlights8,red,106.4679594,29.5096164,0.0,90.0
48,2,traffic_light,renlights5,green,106.4679594,29.5096164,0.0,90.0
48,2,traffic_light,renlights6,green,106.4679594,29.5096164,0.0,90.0
48,2,traffic_light,biglights1,green,106.4679594,29.5096164,0.0,90.0
48,2,pedestrian,man21,blue,106.4691282,29.5099179,0.0,180.0
48,2,pedestrian,man22,black,106.4691575,29.5100168,0.0,0.0
48,2,pedestrian,man23,white,106.4692078,29.5099446,0.0,180.0
48,2,pedestrian,man24,black,106.4691899,29.5100165,0.0,0.0
48,2,pedestrian,man25,white,106.4680273,29.5094270,0.0,90.0
48,2,pedestrian,man26,pink,106.4680517,29.5094641,0.0,90.0
48,2,pedestrian,man27,pink,106.4689495,29.5094644,0.0,-90.0
49,0,vehicle,car8,gray,106.4676227,29.5098306,0.0,90.0
49,0,vehicle,car9,black,106.4676107,29.5099119,0.0,90.0
49,0,vehicle,car18,yellow,106.4675053,29.5098306,0.0,90.0
49,0,vehicle,car19,cyan,106.4693395,29.5101126,0.0,-90.0
49,0,vehicle,car20,yellow,106.4693457,29.5100194,0.0,-90.0
49,0,vehicle,car23,yellow,106.4680286,29.5101681,0.0,-70.0
49,0,vehicle,car23,yellow,106.4680286,29.5101681,0.0,-70.0
49,0,vehicle,car24,black,106.4694523,29.5101188,0.0,-90.0
49,0,vehicle,car25,gray,106.4694711,29.5100195,0.0,-90.0
49,0,vehicle,car45,black,106.4684106,29.5099497,0.0,240.0
49,0,vehicle,car46,black,106.4686717,29.5098863,0.0,180.0
49,0,vehicle,car47,white,106.4686805,29.5087025,0.0,180.0
49,0,vehicle,car42,red,106.4679597,29.5100062,0.0,270.0
49,0,vehicle,car43,yellow,106.4685710,29.5093118,0.0,180.0
49,0,vehicle,car44,white,106.4687623,29.5101021,0.0,180.0
49,0,vehicle,car48,white,106.4687659,29.5098719,0.0,180.0
49,0,traffic_light,biglights3,red,106.4679594,29.5096164,0.0,90.0
49,0,traffic_light,renlights3,red,106.4679594,29.5096164,0.0,90.0
49,0,traffic_light,renlights4,red,106.4679594,29.5096164,0.0,90.0
49,0,traffic_light,biglights4,red,106.4679594,29.5096164,0.0,90.0
49,0,traffic_light,renlights1,red,106.4679594,29.5096164,0.0,90.0
49,0,traffic_light,renlights2,red,106.4679594,29.5096164,0.0,90.0
49,0,traffic_light,biglights2,red,106.4679594,29.5096164,0.0,90.0
49,0,traffic_light,renlights7,red,106.4679594,29.5096164,0.0,90.0
49,0,traffic_light,renlights8,red,106.4679594,29.5096164,0.0,90.0
49,0,traffic_light,renlights5,green,106.4679594,29.5096164,0.0,90.0
49,0,traffic_light,renlights6,green,106.4679594,29.5096164,0.0,90.0
49,0,traffic_light,biglights1,green,106.4679594,29.5096164,0.0,90.0
49,0,pedestrian,man21,blue,106.4691282,29.5099381,0.0,180.0
49,0,pedestrian,man22,black,106.4691575,29.5099970,0.0,0.0
49,0,pedestrian,man23,white,106.4692078,29.5099672,0.0,180.0
49,0,pedestrian,man24,black,106.4691899,29.5099943,0.0,0.0
49,0,pedestrian,man25,white,106.4680273,29.5094270,0.0,90.0
49,0,pedestrian,man26,pink,106.4680517,29.5094641,0.0,90.0
49,0,pedestrian,man27,pink,106.4689495,29.5094644,0.0,-90.0
49,1,vehicle,car8,gray,106.4676227,29.5098306,0.0,90.0
49,1,vehicle,car9,black,106.4676107,29.5099119,0.0,90.0
49,1,vehicle,car18,yellow,106.4675053,29.5098306,0.0,90.0
49,1,vehicle,car19,cyan,106.4693395,29.5101126,0.0,-90.0
49,1,vehicle,car20,yellow,106.4693457,29.5100194,0.0,-90.0
49,1,vehicle,car23,yellow,106.4680025,29.5101734,0.0,-76.7
49,1,vehicle,car24,black,106.4694523,29.5101188,0.0,-90.0
49,1,vehicle,car25,gray,106.4694711,29.5100195,0.0,-90.0
49,1,vehicle,car45,black,106.4683529,29.5099740,0.0,250.0
49,1,vehicle,car46,black,106.4686717,29.5099659,0.0,180.0
49,1,vehicle,car47,white,106.4686805,29.5087819,0.0,180.0
49,1,vehicle,car42,red,106.4678647,29.5100062,0.0,270.0
49,1,vehicle,car43,yellow,106.4685710,29.5094218,0.0,180.0
49,1,vehicle,car44,white,106.4687606,29.5101701,0.0,180.0
49,1,vehicle,car48,white,106.4687645,29.5099314,0.0,180.0
49,1,traffic_light,biglights3,red,106.4679594,29.5096164,0.0,90.0
49,1,traffic_light,renlights3,red,106.4679594,29.5096164,0.0,90.0
49,1,traffic_light,renlights4,red,106.4679594,29.5096164,0.0,90.0
49,1,traffic_light,biglights4,red,106.4679594,29.5096164,0.0,90.0
49,1,traffic_light,renlights1,red,106.4679594,29.5096164,0.0,90.0
49,1,traffic_light,renlights2,red,106.4679594,29.5096164,0.0,90.0
49,1,traffic_light,biglights2,red,106.4679594,29.5096164,0.0,90.0
49,1,traffic_light,renlights7,red,106.4679594,29.5096164,0.0,90.0
49,1,traffic_light,renlights8,red,106.4679594,29.5096164,0.0,90.0
49,1,traffic_light,renlights5,green,106.4679594,29.5096164,0.0,90.0
49,1,traffic_light,renlights6,green,106.4679594,29.5096164,0.0,90.0
49,1,traffic_light,biglights1,green,106.4679594,29.5096164,0.0,90.0
49,1,pedestrian,man21,blue,106.4691282,29.5099582,0.0,180.0
49,1,pedestrian,man22,black,106.4691575,29.5099772,0.0,0.0
49,1,pedestrian,man23,white,106.4692078,29.5099898,0.0,180.0
49,1,pedestrian,man24,black,106.4691900,29.5099721,0.0,0.0
49,1,pedestrian,man25,white,106.4680273,29.5094270,0.0,90.0
49,1,pedestrian,man26,pink,106.4680517,29.5094641,0.0,90.0
49,1,pedestrian,man27,pink,106.4689495,29.5094644,0.0,-90.0
49,2,vehicle,car8,gray,106.4676227,29.5098306,0.0,90.0
49,2,vehicle,car9,black,106.4676107,29.5099119,0.0,90.0
49,2,vehicle,car18,yellow,106.4675053,29.5098306,0.0,90.0
49,2,vehicle,car19,cyan,106.4693395,29.5101126,0.0,-90.0
49,2,vehicle,car20,yellow,106.4693457,29.5100194,0.0,-90.0
49,2,vehicle,car23,yellow,106.4679757,29.5101715,0.0,-83.3
49,2,vehicle,car24,black,106.4694523,29.5101188,0.0,-90.0
49,2,vehicle,car25,gray,106.4694711,29.5100195,0.0,-90.0
49,2,vehicle,car45,black,106.4682927,29.5099929,0.0,260.0
49,2,vehicle,car46,black,106.4686717,29.5100456,0.0,180.0
49,2,vehicle,car47,white,106.4686805,29.5088613,0.0,180.0
49,2,vehicle,car42,red,106.4677697,29.5100061,0.0,270.0
49,2,vehicle,car43,yellow,106.4685709,29.5095318,0.0,180.0
49,2,vehicle,car44,white,106.4687589,29.5102380,0.0,180.0
49,2,vehicle,car48,white,106.4687632,29.5099909,0.0,180.0
49,2,traffic_light,biglights3,red,106.4679594,29.5096164,0.0,90.0
49,2,traffic_light,renlights3,red,106.4679594,29.5096164,0.0,90.0
49,2,traffic_light,renlights4,red,106.4679594,29.5096164,0.0,90.0
49,2,traffic_light,biglights4,red,106.4679594,29.5096164,0.0,90.0
49,2,traffic_light,renlights1,red,106.4679594,29.5096164,0.0,90.0
49,2,traffic_light,renlights2,red,106.4679594,29.5096164,0.0,90.0
49,2,traffic_light,biglights2,red,106.4679594,29.5096164,0.0,90.0
49,2,traffic_light,renlights7,red,106.4679594,29.5096164,0.0,90.0
49,2,traffic_light,renlights8,red,106.4679594,29.5096164,0.0,90.0
49,2,traffic_light,renlights5,green,106.4679594,29.5096164,0.0,90.0
49,2,traffic_light,renlights6,green,106.4679594,29.5096164,0.0,90.0
49,2,traffic_light,biglights1,green,106.4679594,29.5096164,0.0,90.0
49,2,pedestrian,man21,blue,106.4691282,29.5099784,0.0,180.0
49,2,pedestrian,man22,black,106.4691576,29.5099573,0.0,0.0
49,2,pedestrian,man23,white,106.4692078,29.5100123,0.0,180.0
49,2,pedestrian,man24,black,106.4691900,29.5099498,0.0,0.0
49,2,pedestrian,man25,white,106.4680273,29.5094270,0.0,90.0
49,2,pedestrian,man26,pink,106.4680517,29.5094641,0.0,90.0
49,2,pedestrian,man27,pink,106.4689495,29.5094644,0.0,-90.0
50,0,vehicle,car8,gray,106.4676227,29.5098306,0.0,90.0
50,0,vehicle,car9,black,106.4676107,29.5099119,0.0,90.0
50,0,vehicle,car18,yellow,106.4675053,29.5098306,0.0,90.0
50,0,vehicle,car19,cyan,106.4693395,29.5101126,0.0,-90.0
50,0,vehicle,car20,yellow,106.4693457,29.5100194,0.0,-90.0
50,0,vehicle,car23,yellow,106.4679509,29.5101626,0.0,-90.0
50,0,vehicle,car23,yellow,106.4679509,29.5101626,0.0,-90.0
50,0,vehicle,car24,black,106.4694523,29.5101188,0.0,-90.0
50,0,vehicle,car25,gray,106.4694711,29.5100195,0.0,-90.0
50,0,vehicle,car45,black,106.4682305,29.5100063,0.0,270.0
50,0,vehicle,car46,black,106.4686717,29.5101252,0.0,180.0
50,0,vehicle,car47,white,106.4686805,29.5089407,0.0,180.0
50,0,vehicle,car42,red,106.4676747,29.5100061,0.0,270.0
50,0,vehicle,car43,yellow,106.4685709,29.5096418,0.0,180.0
50,0,vehicle,car44,white,106.4687573,29.5103060,0.0,180.0
50,0,vehicle,car48,white,106.4687618,29.5100504,0.0,180.0
50,0,traffic_light,biglights3,red,106.4679594,29.5096164,0.0,90.0
50,0,traffic_light,renlights3,red,106.4679594,29.5096164,0.0,90.0
50,0,traffic_light,renlights4,red,106.4679594,29.5096164,0.0,90.0
50,0,traffic_light,biglights4,red,106.4679594,29.5096164,0.0,90.0
50,0,traffic_light,renlights1,red,106.4679594,29.5096164,0.0,90.0
50,0,traffic_light,renlights2,red,106.4679594,29.5096164,0.0,90.0
50,0,traffic_light,biglights2,red,106.4679594,29.5096164,0.0,90.0
50,0,traffic_light,renlights7,red,106.4679594,29.5096164,0.0,90.0
50,0,traffic_light,renlights8,red,106.4679594,29.5096164,0.0,90.0
50,0,traffic_light,renlights5,green,106.4679594,29.5096164,0.0,90.0
50,0,traffic_light,renlights6,green,106.4679594,29.5096164,0.0,90.0
50,0,traffic_light,biglights1,green,106.4679594,29.5096164,0.0,90.0
50,0,pedestrian,man21,blue,106.4691282,29.5099986,0.0,180.0
50,0,pedestrian,man22,black,106.4691576,29.5099375,0.0,0.0
50,0,pedestrian,man23,white,106.4692078,29.5100349,0.0,180.0
50,0,pedestrian,man24,black,106.4691900,29.5099276,0.0,0.0
50,0,pedestrian,man25,white,106.4680273,29.5094270,0.0,90.0
50,0,pedestrian,man26,pink,106.4680517,29.5094641,0.0,90.0
50,0,pedestrian,man27,pink,106.4689495,29.5094644,0.0,-90.0
50,1,vehicle,car8,gray,106.4676227,29.5098306,0.0,90.0
50,1,vehicle,car9,black,106.4676107,29.5099119,0.0,90.0
50,1,vehicle,car18,yellow,106.4675053,29.5098306,0.0,90.0
50,1,vehicle,car19,cyan,106.4693395,29.5101126,0.0,-90.0
50,1,vehicle,car20,yellow,106.4693457,29.5100194,0.0,-90.0
50,1,vehicle,car23,yellow,106.4678848,29.5101654,0.0,-90.0
50,1,vehicle,car24,black,106.4694523,29.5101188,0.0,-90.0
50,1,vehicle,car25,gray,106.4694711,29.5100195,0.0,-90.0
50,1,vehicle,car45,black,106.4681367,29.5100062,0.0,270.0
50,1,vehicle,car46,black,106.4686716,29.5102049,0.0,180.0
50,1,vehicle,car47,white,106.4686804,29.5090201,0.0,180.0
50,1,vehicle,car42,red,106.4675796,29.5100061,0.0,270.0
50,1,vehicle,car43,yellow,106.4685512,29.5097059,0.0,190.0
50,1,vehicle,car44,white,106.4687556,29.5103740,0.0,180.0
50,1,vehicle,car48,white,106.4687605,29.5101099,0.0,180.0
50,1,traffic_light,biglights3,red,106.4679594,29.5096164,0.0,90.0
50,1,traffic_light,renlights3,red,106.4679594,29.5096164,0.0,90.0
50,1,traffic_light,renlights4,red,106.4679594,29.5096164,0.0,90.0
50,1,traffic_light,biglights4,red,106.4679594,29.5096164,0.0,90.0
50,1,traffic_light,renlights1,red,106.4679594,29.5096164,0.0,90.0
50,1,traffic_light,renlights2,red,106.4679594,29.5096164,0.0,90.0
50,1,traffic_light,biglights2,red,106.4679594,29.5096164,0.0,90.0
50,1,traffic_light,renlights7,red,106.4679594,29.5096164,0.0,90.0
50,1,traffic_light,renlights8,red,106.4679594,29.5096164,0.0,90.0
50,1,traffic_light,renlights5,green,106.4679594,29.5096164,0.0,90.0
50,1,traffic_light,renlights6,green,106.4679594,29.5096164,0.0,90.0
50,1,traffic_light,biglights1,green,106.4679594,29.5096164,0.0,90.0
50,1,pedestrian,man21,blue,106.4691282,29.5100187,0.0,180.0
50,1,pedestrian,man22,black,106.4691576,29.5099177,0.0,0.0
50,1,pedestrian,man23,white,106.4692078,29.5100575,0.0,180.0
50,1,pedestrian,man24,black,106.4691900,29.5099053,0.0,0.0
50,1,pedestrian,man25,white,106.4680273,29.5094270,0.0,90.0
50,1,pedestrian,man26,pink,106.4680517,29.5094641,0.0,90.0
50,1,pedestrian,man27,pink,106.4689495,29.5094644,0.0,-90.0
50,2,vehicle,car8,gray,106.4676227,29.5098306,0.0,90.0
50,2,vehicle,car9,black,106.4676107,29.5099119,0.0,90.0
50,2,vehicle,car18,yellow,106.4675053,29.5098306,0.0,90.0
50,2,vehicle,car19,cyan,106.4693395,29.5101126,0.0,-90.0
50,2,vehicle,car20,yellow,106.4693457,29.5100194,0.0,-90.0
50,2,vehicle,car23,yellow,106.4678187,29.5101683,0.0,-90.0
50,2,vehicle,car24,black,106.4694523,29.5101188,0.0,-90.0
50,2,vehicle,car25,gray,106.4694711,29.5100195,0.0,-90.0
50,2,vehicle,car45,black,106.4680428,29.5100062,0.0,270.0
50,2,vehicle,car46,black,106.4686716,29.5102846,0.0,180.0
50,2,vehicle,car47,white,106.4686804,29.5090994,0.0,180.0
50,2,vehicle,car42,red,106.4674846,29.5100061,0.0,270.0
50,2,vehicle,car43,yellow,106.4685240,29.5097677,0.0,200.0
50,2,vehicle,car44,white,106.4687540,29.5104419,0.0,180.0
50,2,vehicle,car48,white,106.4687591,29.5101694,0.0,180.0
50,2,traffic_light,biglights3,red,106.4679594,29.5096164,0.0,90.0
50,2,traffic_light,renlights3,red,106.4679594,29.5096164,0.0,90.0
50,2,traffic_light,renlights4,red,106.4679594,29.5096164,0.0,90.0
50,2,traffic_light,biglights4,red,106.4679594,29.5096164,0.0,90.0
50,2,traffic_light,renlights1,red,106.4679594,29.5096164,0.0,90.0
50,2,traffic_light,renlights2,red,106.4679594,29.5096164,0.0,90.0
50,2,traffic_light,biglights2,red,106.4679594,29.5096164,0.0,90.0
50,2,traffic_light,renlights7,red,106.4679594,29.5096164,0.0,90.0
50,2,traffic_light,renlights8,red,106.4679594,29.5096164,0.0,90.0
50,2,traffic_light,renlights5,green,106.4679594,29.5096164,0.0,90.0
50,2,traffic_light,renlights6,green,106.4679594,29.5096164,0.0,90.0
50,2,traffic_light,biglights1,green,106.4679594,29.5096164,0.0,90.0
50,2,pedestrian,man21,blue,106.4691282,29.5100389,0.0,180.0
50,2,pedestrian,man22,black,106.4691576,29.5098979,0.0,0.0
50,2,pedestrian,man23,white,106.4692078,29.5100801,0.0,180.0
50,2,pedestrian,man24,black,106.4691900,29.5098831,0.0,0.0
50,2,pedestrian,man25,white,106.4680273,29.5094270,0.0,90.0
50,2,pedestrian,man26,pink,106.4680517,29.5094641,0.0,90.0
50,2,pedestrian,man27,pink,106.4689495,29.5094644,0.0,-90.0
51,0,vehicle,car8,gray,106.4676227,29.5098306,0.0,90.0
51,0,vehicle,car9,black,106.4676107,29.5099119,0.0,90.0
51,0,vehicle,car18,yellow,106.4675053,29.5098306,0.0,90.0
51,0,vehicle,car19,cyan,106.4693395,29.5101126,0.0,-90.0
51,0,vehicle,car20,yellow,106.4693457,29.5100194,0.0,-90.0
51,0,vehicle,car23,yellow,106.4677526,29.5101711,0.0,-90.0
51,0,vehicle,car23,yellow,106.4677526,29.5101711,0.0,-90.0
51,0,vehicle,car24,black,106.4694523,29.5101188,0.0,-90.0
51,0,vehicle,car25,gray,106.4694711,29.5100195,0.0,-90.0
51,0,vehicle,car45,black,106.4679490,29.5100062,0.0,270.0
51,0,vehicle,car46,black,106.4686716,29.5103642,0.0,180.0
51,0,vehicle,car47,white,106.4686804,29.5091788,0.0,180.0
51,0,vehicle,car42,red,106.4673896,29.5100061,0.0,270.0
51,0,vehicle,car43,yellow,106.4684897,29.5098268,0.0,210.0
51,0,vehicle,car44,white,106.4687523,29.5105099,0.0,180.0
51,0,vehicle,car48,white,106.4687577,29.5102290,0.0,180.0
51,0,traffic_light,biglights3,red,106.4679594,29.5096164,0.0,90.0
51,0,traffic_light,renlights3,red,106.4679594,29.5096164,0.0,90.0
51,0,traffic_light,renlights4,red,106.4679594,29.5096164,0.0,90.0
51,0,traffic_light,biglights4,red,106.4679594,29.5096164,0.0,90.0
51,0,traffic_light,renlights1,red,106.4679594,29.5096164,0.0,90.0
51,0,traffic_light,renlights2,red,106.4679594,29.5096164,0.0,90.0
51,0,traffic_light,biglights2,red,106.4679594,29.5096164,0.0,90.0
51,0,traffic_light,renlights7,red,106.4679594,29.5096164,0.0,90.0
51,0,traffic_light,renlights8,red,106.4679594,29.5096164,0.0,90.0
51,0,traffic_light,renlights5,green,106.4679594,29.5096164,0.0,90.0
51,0,traffic_light,renlights6,green,106.4679594,29.5096164,0.0,90.0
51,0,traffic_light,biglights1,green,106.4679594,29.5096164,0.0,90.0
51,0,pedestrian,man21,blue,106.4691282,29.5100590,0.0,180.0
51,0,pedestrian,man22,black,106.4691576,29.5098781,0.0,0.0
51,0,pedestrian,man23,white,106.4692078,29.5101027,0.0,180.0
51,0,pedestrian,man24,black,106.4691900,29.5098609,0.0,0.0
51,0,pedestrian,man25,white,106.4680273,29.5094270,0.0,90.0
51,0,pedestrian,man26,pink,106.4680517,29.5094641,0.0,90.0
51,0,pedestrian,man27,pink,106.4689495,29.5094644,0.0,-90.0
51,1,vehicle,car8,gray,106.4676227,29.5098306,0.0,90.0
51,1,vehicle,car9,black,106.4676107,29.5099119,0.0,90.0
51,1,vehicle,car18,yellow,106.4675053,29.5098306,0.0,90.0
51,1,vehicle,car19,cyan,106.4693395,29.5101126,0.0,-90.0
51,1,vehicle,car20,yellow,106.4693457,29.5100194,0.0,-90.0
51,1,vehicle,car23,yellow,106.4676843,29.5101717,0.0,-90.0
51,1,vehicle,car24,black,106.4694523,29.5101188,0.0,-90.0
51,1,vehicle,car25,gray,106.4694711,29.5100195,0.0,-90.0
51,1,vehicle,car45,black,106.4678552,29.5100062,0.0,270.0
51,1,vehicle,car46,black,106.4686716,29.5104438,0.0,180.0
51,1,vehicle,car47,white,106.4686804,29.5092582,0.0,180.0
51,1,vehicle,car42,red,106.4672946,29.5100060,0.0,270.0
51,1,vehicle,car43,yellow,106.4684486,29.5098826,0.0,220.0
51,1,vehicle,car44,white,106.4687506,29.5105779,0.0,180.0
51,1,vehicle,car48,white,106.4687564,29.5102885,0.0,180.0
51,1,traffic_light,biglights3,red,106.4679594,29.5096164,0.0,90.0
51,1,traffic_light,renlights3,red,106.4679594,29.5096164,0.0,90.0
51,1,traffic_light,renlights4,red,106.4679594,29.5096164,0.0,90.0
51,1,traffic_light,biglights4,red,106.4679594,29.5096164,0.0,90.0
51,1,traffic_light,renlights1,red,106.4679594,29.5096164,0.0,90.0
51,1,traffic_light,renlights2,red,106.4679594,29.5096164,0.0,90.0
51,1,traffic_light,biglights2,red,106.4679594,29.5096164,0.0,90.0
51,1,traffic_light,renlights7,red,106.4679594,29.5096164,0.0,90.0
51,1,traffic_light,renlights8,red,106.4679594,29.5096164,0.0,90.0
51,1,traffic_light,renlights5,green,106.4679594,29.5096164,0.0,90.0
51,1,traffic_light,renlights6,green,106.4679594,29.5096164,0.0,90.0
51,1,traffic_light,biglights1,green,106.4679594,29.5096164,0.0,90.0
51,1,pedestrian,man21,blue,106.4691282,29.5100792,0.0,180.0
51,1,pedestrian,man22,black,106.4691576,29.5098583,0.0,0.0
51,1,pedestrian,man23,white,106.4692077,29.5101253,0.0,180.0
51,1,pedestrian,man24,black,106.4691900,29.5098386,0.0,0.0
51,1,pedestrian,man25,white,106.4680273,29.5094270,0.0,90.0
51,1,pedestrian,man26,pink,106.4680517,29.5094641,0.0,90.0
51,1,pedestrian,man27,pink,106.4689495,29.5094644,0.0,-90.0
51,2,vehicle,car8,gray,106.4676227,29.5098306,0.0,90.0
51,2,vehicle,car9,black,106.4676107,29.5099119,0.0,90.0
51,2,vehicle,car18,yellow,106.4675053,29.5098306,0.0,90.0
51,2,vehicle,car19,cyan,106.4693395,29.5101126,0.0,-90.0
51,2,vehicle,car20,yellow,106.4693457,29.5100194,0.0,-90.0
51,2,vehicle,car23,yellow,106.4676160,29.5101723,0.0,-90.0
51,2,vehicle,car24,black,106.4694523,29.5101188,0.0,-90.0
51,2,vehicle,car25,gray,106.4694711,29.5100195,0.0,-90.0
51,2,vehicle,car45,black,106.4677613,29.5100061,0.0,270.0
51,2,vehicle,car46,black,106.4686715,29.5105235,0.0,180.0
51,2,vehicle,car47,white,106.4686803,29.5093376,0.0,180.0
51,2,vehicle,car42,red,106.4671995,29.5100060,0.0,270.0
51,2,vehicle,car43,yellow,106.4684012,29.5099343,0.0,230.0
51,2,vehicle,car44,white,106.4687490,29.5106459,0.0,180.0
51,2,vehicle,car48,white,106.4687550,29.5103480,0.0,180.0
51,2,traffic_light,biglights3,red,106.4679594,29.5096164,0.0,90.0
51,2,traffic_light,renlights3,red,106.4679594,29.5096164,0.0,90.0
51,2,traffic_light,renlights4,red,106.4679594,29.5096164,0.0,90.0
51,2,traffic_light,biglights4,red,106.4679594,29.5096164,0.0,90.0
51,2,traffic_light,renlights1,red,106.4679594,29.5096164,0.0,90.0
51,2,traffic_light,renlights2,red,106.4679594,29.5096164,0.0,90.0
51,2,traffic_light,biglights2,red,106.4679594,29.5096164,0.0,90.0
51,2,traffic_light,renlights7,red,106.4679594,29.5096164,0.0,90.0
51,2,traffic_light,renlights8,red,106.4679594,29.5096164,0.0,90.0
51,2,traffic_light,renlights5,green,106.4679594,29.5096164,0.0,90.0
51,2,traffic_light,renlights6,green,106.4679594,29.5096164,0.0,90.0
51,2,traffic_light,biglights1,green,106.4679594,29.5096164,0.0,90.0
51,2,pedestrian,man21,blue,106.4691282,29.5100994,0.0,180.0
51,2,pedestrian,man22,black,106.4691576,29.5098385,0.0,0.0
51,2,pedestrian,man23,white,106.4692077,29.5101479,0.0,180.0
51,2,pedestrian,man24,black,106.4691900,29.5098164,0.0,0.0
51,2,pedestrian,man25,white,106.4680273,29.5094270,0.0,90.0
51,2,pedestrian,man26,pink,106.4680517,29.5094641,0.0,90.0
51,2,pedestrian,man27,pink,106.4689495,29.5094644,0.0,-90.0
52,0,vehicle,car8,gray,106.4676227,29.5098306,0.0,90.0
52,0,vehicle,car9,black,106.4676107,29.5099119,0.0,90.0
52,0,vehicle,car18,yellow,106.4675053,29.5098306,0.0,90.0
52,0,vehicle,car19,cyan,106.4693395,29.5101126,0.0,-90.0
52,0,vehicle,car20,yellow,106.4693457,29.5100194,0.0,-90.0
52,0,vehicle,car23,yellow,106.4675477,29.5101729,0.0,-90.0
52,0,vehicle,car24,black,106.4694523,29.5101188,0.0,-90.0
52,0,vehicle,car25,gray,106.4694711,29.5100195,0.0,-90.0
52,0,vehicle,car45,black,106.4676675,29.5100061,0.0,270.0
52,0,vehicle,car46,black,106.4686715,29.5106031,0.0,180.0
52,0,vehicle,car47,white,106.4686803,29.5094170,0.0,180.0
52,0,vehicle,car43,yellow,106.4683480,29.5099815,0.0,240.0
52,0,vehicle,car44,white,106.4687473,29.5107138,0.0,180.0
52,0,vehicle,car48,white,106.4687537,29.5104075,0.0,180.0
52,0,traffic_light,biglights3,red,106.4679594,29.5096164,0.0,90.0
52,0,traffic_light,renlights3,red,106.4679594,29.5096164,0.0,90.0
52,0,traffic_light,renlights4,red,106.4679594,29.5096164,0.0,90.0
52,0,traffic_light,biglights4,red,106.4679594,29.5096164,0.0,90.0
52,0,traffic_light,renlights1,red,106.4679594,29.5096164,0.0,90.0
52,0,traffic_light,renlights2,red,106.4679594,29.5096164,0.0,90.0
52,0,traffic_light,biglights2,red,106.4679594,29.5096164,0.0,90.0
52,0,traffic_light,renlights7,red,106.4679594,29.5096164,0.0,90.0
52,0,traffic_light,renlights8,red,106.4679594,29.5096164,0.0,90.0
52,0,traffic_light,renlights5,green,106.4679594,29.5096164,0.0,90.0
52,0,traffic_light,renlights6,green,106.4679594,29.5096164,0.0,90.0
52,0,traffic_light,biglights1,green,106.4679594,29.5096164,0.0,90.0
52,0,pedestrian,man21,blue,106.4691281,29.5101195,0.0,180.0
52,0,pedestrian,man22,black,106.4691576,29.5098186,0.0,0.0
52,0,pedestrian,man23,white,106.4692077,29.5101704,0.0,180.0
52,0,pedestrian,man24,black,106.4691900,29.5097942,0.0,0.0
52,0,pedestrian,man25,white,106.4680273,29.5094270,0.0,90.0
52,0,pedestrian,man26,pink,106.4680517,29.5094641,0.0,90.0
52,0,pedestrian,man27,pink,106.4689495,29.5094644,0.0,-90.0
52,1,vehicle,car8,gray,106.4676227,29.5098306,0.0,90.0
52,1,vehicle,car9,black,106.4676107,29.5099119,0.0,90.0
52,1,vehicle,car18,yellow,106.4675053,29.5098306,0.0,90.0
52,1,vehicle,car19,cyan,106.4693395,29.5101126,0.0,-90.0
52,1,vehicle,car20,yellow,106.4693457,29.5100194,0.0,-90.0
52,1,vehicle,car23,yellow,106.4674794,29.5101735,0.0,-90.0
52,1,vehicle,car24,black,106.4694523,29.5101188,0.0,-90.0
52,1,vehicle,car25,gray,106.4694711,29.5100195,0.0,-90.0
52,1,vehicle,car45,black,106.4675737,29.5100061,0.0,270.0
52,1,vehicle,car46,black,106.4686715,29.5106828,0.0,180.0
52,1,vehicle,car47,white,106.4686803,29.5094964,0.0,180.0
52,1,vehicle,car43,yellow,106.4682895,29.5100236,0.0,250.0
52,1,vehicle,car44,white,106.4687457,29.5107818,0.0,180.0
52,1,vehicle,car48,white,106.4687523,29.5104670,0.0,180.0
52,1,traffic_light,biglights3,red,106.4679594,29.5096164,0.0,90.0
52,1,traffic_light,renlights3,red,106.4679594,29.5096164,0.0,90.0
52,1,traffic_light,renlights4,red,106.4679594,29.5096164,0.0,90.0
52,1,traffic_light,biglights4,red,106.4679594,29.5096164,0.0,90.0
52,1,traffic_light,renlights1,red,106.4679594,29.5096164,0.0,90.0
52,1,traffic_light,renlights2,red,106.4679594,29.5096164,0.0,90.0
52,1,traffic_light,biglights2,red,106.4679594,29.5096164,0.0,90.0
52,1,traffic_light,renlights7,red,106.4679594,29.5096164,0.0,90.0
52,1,traffic_light,renlights8,red,106.4679594,29.5096164,0.0,90.0
52,1,traffic_light,renlights5,green,106.4679594,29.5096164,0.0,90.0
52,1,traffic_light,renlights6,green,106.4679594,29.5096164,0.0,90.0
52,1,traffic_light,biglights1,green,106.4679594,29.5096164,0.0,90.0
52,1,pedestrian,man21,blue,106.4691281,29.5101397,0.0,180.0
52,1,pedestrian,man22,black,106.4691576,29.5097988,0.0,0.0
52,1,pedestrian,man23,white,106.4692077,29.5101930,0.0,180.0
52,1,pedestrian,man24,black,106.4691900,29.5097719,0.0,0.0
52,1,pedestrian,man25,white,106.4680273,29.5094270,0.0,90.0
52,1,pedestrian,man26,pink,106.4680517,29.5094641,0.0,90.0
52,1,pedestrian,man27,pink,106.4689495,29.5094644,0.0,-90.0
